Network,Station,CoveredEpicentralDistances,UncoveredEpicentralDistances,EpiDistRatio,Accepted,faceLon,faceLat,AcceptedNumeric,nrec,BazRatio,AvgSNR
TA,L53A,11,50,0.180327868852459,Yes,-80.3,42.0,1,18,0.0415512465373961,14.0619567066146
TA,L54A,15,46,0.245901639344262,No,-79.3,42.2,0,24,0.0526315789473684,12.6147091497848
TA,L55A,14,47,0.229508196721311,No,-78.4,42.2,0,25,0.0581717451523546,20.2041369793789
TA,L56A,14,47,0.229508196721311,No,-77.6,42.1,0,25,0.0470914127423823,17.360714808238
TA,L57A,16,45,0.262295081967213,No,-76.8,42.0,0,27,0.0526315789473684,15.8476913218682
TA,L58A,18,43,0.295081967213115,No,-75.9,42.0,0,34,0.0664819944598338,16.4044258589608
TA,L59A,16,45,0.262295081967213,No,-75.0,42.2,0,31,0.0609418282548476,15.442963169756
TA,L60A,13,48,0.213114754098361,No,-74.2,42.0,0,16,0.03601108033241,14.5288065635398
TA,L61A,15,46,0.245901639344262,No,-73.6,42.2,0,23,0.0470914127423823,14.9731385913992
TA,L61B,33,28,0.540983606557377,No,-72.7,42.4,0,56,0.0969529085872576,12.0454722579128
TA,L62A,7,54,0.114754098360656,No,-72.7,42.0,0,8,0.0193905817174515,8.86700063310894
TA,L63A,15,46,0.245901639344262,No,-71.6,41.9,0,21,0.0415512465373961,12.6630463624844
TA,L64A,16,45,0.262295081967213,Yes,-70.8,41.9,1,22,0.0443213296398892,11.0394013374657
TA,L65A,3,58,0.0491803278688525,No,-70.1,42.0,0,4,0.0110803324099723,5.89656032754492
TA,LAVA,13,48,0.213114754098361,No,-120.7,38.8,0,17,0.0415512465373961,12.9012432382374
TA,M01C,13,48,0.213114754098361,No,-124.1,41.8,0,15,0.03601108033241,12.1559354801619
TA,M02C,45,16,0.737704918032787,No,-122.9,41.4,0,161,0.204986149584488,13.8252698988909
TA,M03C,14,47,0.229508196721311,No,-122.1,41.3,0,21,0.0498614958448753,13.1773694891145
TA,M04C,44,17,0.721311475409836,No,-121.8,41.8,0,98,0.157894736842105,10.6488936421591
TA,M05C,15,46,0.245901639344262,No,-121.1,41.4,0,18,0.0443213296398892,11.530179111397
TA,M06C,14,47,0.229508196721311,No,-120.5,41.2,0,17,0.038781163434903,17.1030762383056
TA,M07A,20,41,0.327868852459016,No,-119.2,41.4,0,27,0.0554016620498615,18.4535323682801
TA,M08A,22,39,0.360655737704918,No,-118.4,41.4,0,31,0.0637119113573407,18.7886719399631
TA,M09A,28,33,0.459016393442623,No,-117.4,41.4,0,43,0.07202216066482,15.0358522508455
TA,M10A,33,28,0.540983606557377,No,-116.5,41.5,0,51,0.0886426592797784,16.2128947203884
TA,M11A,31,30,0.508196721311475,No,-115.8,41.4,0,49,0.0886426592797784,15.4649012598815
TA,M11K,31,30,0.508196721311475,No,-166.2,60.4,0,42,0.10803324099723,13.6100875021446
TA,M12A,28,33,0.459016393442623,No,-114.9,41.4,0,41,0.0692520775623269,18.1326878746255
TA,M13A,21,40,0.344262295081967,No,-114.2,41.4,0,26,0.0554016620498615,15.5514241921789
TA,M13K,17,44,0.278688524590164,Yes,-163.4,60.4,1,23,0.0637119113573407,13.0836207482761
TA,M14A,23,38,0.377049180327869,No,-113.3,41.5,0,30,0.0581717451523546,14.8583481706709
TA,M14K,32,29,0.524590163934426,No,-162.0,60.8,0,51,0.110803324099723,15.2745169492655
TA,M15A,29,32,0.475409836065574,No,-112.4,41.5,0,40,0.0692520775623269,16.4590896050797
TA,M15K,40,21,0.655737704918033,No,-160.7,60.7,0,90,0.188365650969529,14.7132390875217
TA,M16A,23,38,0.377049180327869,No,-111.6,41.3,0,32,0.0609418282548476,13.1315955213039
TA,M16K,35,26,0.573770491803279,Yes,-159.0,61.0,1,75,0.141274238227147,13.5774731576217
TA,M17A,21,40,0.344262295081967,No,-110.7,41.5,0,23,0.0498614958448753,13.1886174917835
TA,M17K,37,24,0.60655737704918,No,-157.4,61.4,0,78,0.152354570637119,13.8466369530802
TA,M18A,19,42,0.311475409836066,Yes,-110.1,41.4,1,21,0.03601108033241,16.8556814369691
TA,M18K,39,22,0.639344262295082,Yes,-155.8,61.5,1,90,0.166204986149584,14.971347795736
TA,M19A,21,40,0.344262295081967,No,-109.2,41.5,0,23,0.0443213296398892,14.4742140441172
TA,M19K,37,24,0.60655737704918,No,-154.4,61.9,0,113,0.193905817174515,15.5262071398866
TA,M20A,20,41,0.327868852459016,No,-108.2,41.5,0,23,0.0415512465373961,14.7950376561961
TA,M20K,43,18,0.704918032786885,Yes,-153.1,61.9,1,129,0.199445983379501,16.0730150923629
TA,M21A,26,35,0.426229508196721,No,-107.4,41.6,0,31,0.0609418282548476,17.1015491106604
TA,M22A,34,27,0.557377049180328,No,-106.6,41.4,0,64,0.110803324099723,11.7222252800547
TA,M22K,33,28,0.540983606557377,No,-150.1,61.8,0,81,0.152354570637119,15.0747152479659
TA,M23A,22,39,0.360655737704918,No,-105.7,41.5,0,28,0.0637119113573407,11.3111410959967
TA,M23K,32,29,0.524590163934426,No,-147.7,61.8,0,52,0.119113573407202,14.0274143140492
TA,M24A,11,50,0.180327868852459,No,-104.8,41.5,0,14,0.0332409972299169,9.40723173234
TA,M24K,32,29,0.524590163934426,No,-146.2,62.1,0,70,0.146814404432133,12.2152975653884
TA,M25A,14,47,0.229508196721311,No,-104.1,41.4,0,16,0.03601108033241,9.37983779892381
TA,M26A,14,47,0.229508196721311,No,-103.1,41.5,0,15,0.038781163434903,9.32327723177301
TA,M26K,48,13,0.786885245901639,Yes,-143.0,62.4,1,115,0.18005540166205,14.8301350106878
TA,M27A,10,51,0.163934426229508,No,-102.4,41.5,0,11,0.0277008310249307,12.4080740623631
TA,M27K,40,21,0.655737704918033,Yes,-141.9,62.4,1,97,0.174515235457064,15.4875791285091
TA,M28A,13,48,0.213114754098361,No,-101.4,41.4,0,14,0.0332409972299169,9.83391713163837
TA,M29A,17,44,0.278688524590164,No,-100.7,41.4,0,20,0.0526315789473684,12.9943757070637
TA,M29M,46,15,0.754098360655738,Yes,-138.5,62.4,1,117,0.191135734072022,16.2210005585237
TA,M30A,9,52,0.147540983606557,No,-99.9,41.5,0,9,0.0249307479224377,11.8686101813675
TA,M30M,48,13,0.786885245901639,Yes,-136.8,62.6,1,123,0.188365650969529,14.1732216827157
TA,M31A,12,49,0.19672131147541,No,-99.0,41.3,0,14,0.0332409972299169,11.9990747811257
TA,M31M,43,18,0.704918032786885,No,-134.4,62.2,0,79,0.124653739612188,19.763894659343
TA,M33A,10,51,0.163934426229508,No,-97.2,41.6,0,16,0.0277008310249307,12.2546284327077
TA,M34A,12,49,0.19672131147541,No,-96.6,41.5,0,17,0.0304709141274238,11.0369763485821
TA,M35A,18,43,0.295081967213115,No,-95.7,41.5,0,30,0.0498614958448753,12.8466605872411
TA,M36A,17,44,0.278688524590164,No,-94.8,41.5,0,34,0.0304709141274238,10.7941149104043
TA,M37A,12,49,0.19672131147541,No,-94.1,41.4,0,15,0.03601108033241,16.973888929204
TA,M38A,8,53,0.131147540983607,No,-93.2,41.4,0,11,0.0193905817174515,18.4089673128466
TA,M39A,13,48,0.213114754098361,No,-92.2,41.5,0,17,0.0304709141274238,18.0854870598795
TA,M40A,12,49,0.19672131147541,No,-91.5,41.4,0,15,0.0304709141274238,21.2472232513644
TA,M41A,17,44,0.278688524590164,No,-90.5,41.4,0,20,0.0498614958448753,16.241115719417
TA,M42A,12,49,0.19672131147541,No,-89.8,41.5,0,15,0.0304709141274238,15.814184893646
TA,M43A,10,51,0.163934426229508,No,-89.0,41.4,0,10,0.0249307479224377,16.5327947226775
TA,M44A,14,47,0.229508196721311,Yes,-88.0,41.4,1,18,0.0443213296398892,15.5255988933717
TA,M45A,9,52,0.147540983606557,No,-87.3,41.4,0,10,0.0277008310249307,18.497418574497
TA,M46A,9,52,0.147540983606557,No,-86.4,41.4,0,10,0.0249307479224377,24.8350762132585
TA,M47A,17,44,0.278688524590164,No,-85.6,41.4,0,20,0.038781163434903,13.7758972365024
TA,M48A,20,41,0.327868852459016,No,-84.7,41.5,0,26,0.0609418282548476,17.5996511552915
TA,M49A,14,47,0.229508196721311,No,-84.0,41.5,0,18,0.0443213296398892,15.2917387547393
TA,M50A,10,51,0.163934426229508,No,-83.0,41.4,0,12,0.0277008310249307,14.7713316723187
TA,M51A,17,44,0.278688524590164,No,-82.2,41.3,0,18,0.0415512465373961,16.8737233047227
TA,M52A,14,47,0.229508196721311,No,-81.4,41.5,0,17,0.0415512465373961,10.3771681316539
TA,M53A,30,31,0.491803278688525,No,-80.7,41.4,0,40,0.0886426592797784,14.992755248675
TA,M54A,36,25,0.590163934426229,No,-79.7,41.5,0,63,0.119113573407202,16.7030375588473
TA,M55A,18,43,0.295081967213115,Yes,-78.8,41.5,1,27,0.0637119113573407,15.7867776792633
TA,M56A,14,47,0.229508196721311,No,-78.2,41.5,0,26,0.0637119113573407,19.1593970461411
TA,M57A,14,47,0.229508196721311,No,-77.1,41.3,0,20,0.0443213296398892,19.9889651924233
TA,M58A,14,47,0.229508196721311,Yes,-76.5,41.4,1,23,0.0554016620498615,15.8836086430448
TA,M59A,18,43,0.295081967213115,No,-75.4,41.5,0,29,0.0581717451523546,14.9531746254563
TA,M60A,13,48,0.213114754098361,Yes,-74.6,41.3,1,21,0.0415512465373961,16.5790831069268
TA,M61A,11,50,0.180327868852459,No,-73.8,41.3,0,16,0.03601108033241,14.2647003622006
TA,M62A,11,50,0.180327868852459,Yes,-72.9,41.4,1,17,0.038781163434903,14.1960865397121
TA,M63A,12,49,0.19672131147541,No,-72.0,41.4,0,22,0.0526315789473684,19.3122986954395
TA,M64A,15,46,0.245901639344262,Yes,-71.2,41.6,1,21,0.0415512465373961,14.044991986165
TA,M65A,23,38,0.377049180327869,No,-70.6,41.6,0,35,0.0775623268698061,11.7612827417523
TA,M66A,3,58,0.0491803278688525,No,-70.1,41.3,0,3,0.0083102493074792,8.09965246518913
TA,MDND,52,9,0.852459016393443,No,-99.6,47.8,0,108,0.146814404432133,13.2966672965525
TA,MSTX,51,10,0.836065573770492,Yes,-102.8,34.0,1,135,0.160664819944598,13.376281103101
TA,N02C,23,38,0.377049180327869,No,-123.3,40.8,0,33,0.07202216066482,11.4391531307194
TA,N06A,21,40,0.344262295081967,No,-119.8,40.7,0,27,0.0498614958448753,13.123030019834
TA,N07A,2,59,0.0327868852459016,No,-119.0,40.8,0,2,0.0055401662049861,3.90900668085051
TA,N07B,23,38,0.377049180327869,No,-119.0,40.8,0,26,0.0581717451523546,12.2397827329305
TA,N08A,20,41,0.327868852459016,No,-118.1,40.8,0,27,0.0498614958448753,16.4360075381441
TA,N09A,17,44,0.278688524590164,No,-117.5,40.9,0,25,0.0554016620498615,20.642934188402
TA,N10A,18,43,0.295081967213115,No,-116.5,40.7,0,22,0.0443213296398892,11.1495288651472
TA,N11A,29,32,0.475409836065574,No,-115.7,40.8,0,42,0.0692520775623269,16.5460033367135
TA,N12A,28,33,0.459016393442623,No,-115.0,40.9,0,46,0.07202216066482,14.1712064546557
TA,N13A,31,30,0.508196721311475,No,-114.2,40.9,0,53,0.0858725761772853,16.7176288550784
TA,N14A,25,36,0.409836065573771,No,-113.2,40.9,0,41,0.0637119113573407,15.8042404264497
TA,N14K,34,27,0.557377049180328,No,-161.7,59.9,0,55,0.119113573407202,11.9072436255608
TA,N15A,27,34,0.442622950819672,No,-112.5,40.9,0,46,0.0692520775623269,18.1792228772281
TA,N15K,39,22,0.639344262295082,No,-160.1,60.2,0,75,0.141274238227147,13.4137978256222
TA,N16A,14,47,0.229508196721311,No,-111.4,40.9,0,16,0.038781163434903,14.5541198347564
TA,N16K,42,19,0.688524590163934,No,-158.8,60.5,0,112,0.182825484764543,14.2338496553353
TA,N17A,15,46,0.245901639344262,No,-110.8,40.9,0,17,0.0332409972299169,14.8657575366245
TA,N17K,40,21,0.655737704918033,No,-157.2,60.5,0,98,0.168975069252078,14.445788982538
TA,N18A,20,41,0.327868852459016,No,-109.7,41.0,0,25,0.0526315789473684,12.9745146520709
TA,N18K,32,29,0.524590163934426,No,-155.9,60.7,0,90,0.174515235457064,16.311650161143
TA,N19A,27,34,0.442622950819672,No,-109.2,40.9,0,43,0.07202216066482,18.8264139466755
TA,N19K,39,22,0.639344262295082,No,-154.5,60.8,0,107,0.185595567867036,15.1814580266949
TA,N20A,22,39,0.360655737704918,Yes,-108.3,40.8,1,26,0.0498614958448753,14.8008302684287
TA,N20K,41,20,0.672131147540984,No,-152.2,61.2,0,77,0.146814404432133,14.3927363284859
TA,N21A,15,46,0.245901639344262,No,-107.5,40.8,0,17,0.03601108033241,16.1348058938617
TA,N22A,33,28,0.540983606557377,No,-106.5,40.8,0,47,0.0886426592797784,12.080173547193
TA,N23A,54,7,0.885245901639344,No,-105.9,40.9,0,165,0.182825484764543,12.8761471684998
TA,N24A,13,48,0.213114754098361,No,-104.9,40.8,0,15,0.03601108033241,10.4310820577546
TA,N25A,9,52,0.147540983606557,No,-104.1,40.8,0,9,0.0249307479224377,12.3289846986278
TA,N25K,52,9,0.852459016393443,Yes,-144.6,61.6,1,156,0.224376731301939,15.4680331786495
TA,N26A,14,47,0.229508196721311,No,-103.2,40.8,0,15,0.03601108033241,11.3066276262045
TA,N27A,18,43,0.295081967213115,No,-102.5,40.8,0,19,0.0470914127423823,10.9327720354409
TA,N28A,12,49,0.19672131147541,No,-101.5,40.7,0,12,0.0277008310249307,9.12150100375802
TA,N29A,12,49,0.19672131147541,No,-100.6,40.8,0,14,0.03601108033241,13.5148064378581
TA,N30A,13,48,0.213114754098361,No,-100.1,40.8,0,14,0.038781163434903,10.170567407695
TA,N30M,47,14,0.770491803278688,Yes,-137.1,61.5,1,95,0.149584487534626,13.7509883036403
TA,N31A,14,47,0.229508196721311,No,-99.0,40.8,0,15,0.03601108033241,11.7312397048653
TA,N31M,47,14,0.770491803278688,No,-135.8,61.5,0,101,0.146814404432133,14.6081793600828
TA,N32A,11,50,0.180327868852459,No,-98.3,40.8,0,11,0.0304709141274238,13.2466507308048
TA,N32M,39,22,0.639344262295082,No,-133.1,61.2,0,78,0.138504155124654,15.115348436358
TA,N33A,14,47,0.229508196721311,No,-97.5,40.7,0,17,0.0277008310249307,9.48748283545962
TA,N34A,9,52,0.147540983606557,No,-96.5,40.8,0,11,0.0193905817174515,13.4003168077858
TA,N35A,14,47,0.229508196721311,No,-95.6,40.9,0,22,0.038781163434903,11.7804145976759
TA,N36A,18,43,0.295081967213115,No,-95.0,40.8,0,30,0.0443213296398892,13.7323332710584
TA,N37A,18,43,0.295081967213115,No,-94.2,40.8,0,24,0.0443213296398892,12.0933896970512
TA,N38A,18,43,0.295081967213115,No,-93.2,40.8,0,28,0.03601108033241,10.0275974041232
TA,N39A,16,45,0.262295081967213,No,-92.5,40.9,0,23,0.03601108033241,11.0833140692153
TA,N40A,20,41,0.327868852459016,No,-91.6,40.9,0,24,0.0526315789473684,17.87272898473
TA,N41A,25,36,0.409836065573771,No,-90.9,40.7,0,31,0.0609418282548476,13.3523088165296
TA,N42A,11,50,0.180327868852459,No,-90.0,40.8,0,13,0.0304709141274238,18.6050792688379
TA,N43A,15,46,0.245901639344262,No,-89.2,40.9,0,21,0.0443213296398892,15.691848383415
TA,N44A,14,47,0.229508196721311,No,-88.1,40.8,0,15,0.0332409972299169,19.3443049347633
TA,N45A,14,47,0.229508196721311,Yes,-87.5,40.8,1,14,0.0304709141274238,16.0086249014051
TA,N46A,13,48,0.213114754098361,Yes,-86.7,40.9,1,14,0.03601108033241,16.5176980149012
TA,N47A,15,46,0.245901639344262,No,-85.7,40.9,0,21,0.0415512465373961,16.1519028429974
TA,N48A,19,42,0.311475409836066,No,-85.0,40.9,0,24,0.0498614958448753,13.4232359536163
TA,N49A,20,41,0.327868852459016,No,-84.2,40.9,0,27,0.0498614958448753,18.0948274701297
TA,N50A,20,41,0.327868852459016,No,-83.1,40.8,0,27,0.0609418282548476,16.7825043031274
TA,N51A,19,42,0.311475409836066,No,-82.4,40.9,0,24,0.0526315789473684,16.7391003651879
TA,N52A,12,49,0.19672131147541,No,-81.7,40.8,0,16,0.0332409972299169,14.4132215522629
TA,N53A,17,44,0.278688524590164,No,-80.8,40.8,0,19,0.0443213296398892,15.986090812496
TA,N54A,34,27,0.557377049180328,No,-80.0,41.0,0,49,0.0941828254847645,16.0777599787591
TA,N55A,18,43,0.295081967213115,No,-79.0,40.8,0,23,0.0498614958448753,18.2188479093366
TA,N56A,18,43,0.295081967213115,No,-78.3,40.9,0,27,0.0609418282548476,17.9578602089276
TA,N57A,21,40,0.344262295081967,No,-77.6,40.8,0,31,0.0609418282548476,17.0680545398355
TA,N58A,18,43,0.295081967213115,Yes,-76.7,40.8,1,25,0.0581717451523546,18.5417121070734
TA,N59A,35,26,0.573770491803279,Yes,-75.8,40.9,1,68,0.110803324099723,15.1494426917936
TA,N60A,21,40,0.344262295081967,No,-75.1,40.9,0,31,0.0664819944598338,15.8745148244706
TA,N61A,9,52,0.147540983606557,Yes,-74.3,40.8,1,13,0.0277008310249307,12.6349270119674
TA,N62A,8,53,0.131147540983607,No,-73.5,40.9,0,13,0.0249307479224377,14.0064409176561
TA,N63A,2,59,0.0327868852459016,No,-72.5,41.0,0,3,0.0083102493074792,10.8672183654361
TA,O01C,10,51,0.163934426229508,Yes,-123.8,40.1,1,11,0.0277008310249307,8.42515285522913
TA,O02C,13,48,0.213114754098361,No,-122.8,40.2,0,16,0.0332409972299169,15.4785072289045
TA,O03C,12,49,0.19672131147541,No,-122.0,40.0,0,12,0.0304709141274238,9.96500590494201
TA,O04C,18,43,0.295081967213115,No,-121.1,40.3,0,26,0.0554016620498615,13.8103091857527
TA,O05C,19,42,0.311475409836066,No,-120.9,40.0,0,30,0.0554016620498615,13.9779915711778
TA,O06A,13,48,0.213114754098361,Yes,-119.8,40.2,1,21,0.0498614958448753,12.2745351866921
TA,O07A,23,38,0.377049180327869,No,-118.9,40.2,0,36,0.0664819944598338,14.009714514176
TA,O08A,11,50,0.180327868852459,No,-118.2,40.3,0,15,0.038781163434903,12.4036457106859
TA,O09A,21,40,0.344262295081967,No,-117.2,40.2,0,33,0.0664819944598338,14.7396554006764
TA,O10A,34,27,0.557377049180328,No,-116.5,40.3,0,52,0.0914127423822715,17.8204344465613
TA,O11A,24,37,0.39344262295082,Yes,-115.7,40.1,1,41,0.07202216066482,16.4819388399152
TA,O12A,20,41,0.327868852459016,No,-114.7,40.3,0,36,0.0526315789473684,13.7845750331207
TA,O13A,27,34,0.442622950819672,No,-114.0,40.1,0,44,0.0775623268698061,13.8963535460797
TA,O14K,36,25,0.590163934426229,No,-161.3,59.3,0,58,0.124653739612188,13.5718181484311
TA,O15A,29,32,0.475409836065574,No,-112.5,40.3,0,44,0.07202216066482,15.6508300768017
TA,O15K,37,24,0.60655737704918,No,-159.8,59.2,0,70,0.124653739612188,15.5816109427304
TA,O16A,27,34,0.442622950819672,Yes,-111.5,40.2,1,38,0.0609418282548476,14.2454430820655
TA,O16K,42,19,0.688524590163934,Yes,-158.1,59.6,1,90,0.166204986149584,17.1915741950887
TA,O17A,20,41,0.327868852459016,Yes,-110.7,40.2,1,22,0.0443213296398892,16.967269007083
TA,O17K,40,21,0.655737704918033,Yes,-157.1,59.8,1,105,0.177285318559557,14.9514896397334
TA,O18A,20,41,0.327868852459016,Yes,-110.0,40.3,1,23,0.0443213296398892,14.1397161347924
TA,O19A,21,40,0.344262295081967,No,-109.1,40.3,0,25,0.0554016620498615,12.0727696393738
TA,O19K,35,26,0.573770491803279,Yes,-154.3,60.2,1,75,0.141274238227147,12.2998859888538
TA,O20A,51,10,0.836065573770492,No,-108.2,40.1,0,132,0.171745152354571,12.8864083384422
TA,O20K,30,31,0.491803278688525,No,-152.6,60.1,0,54,0.113573407202216,12.8013071063664
TA,O21A,18,43,0.295081967213115,No,-107.5,40.2,0,24,0.0443213296398892,11.2004731126076
TA,O22A,26,35,0.426229508196721,Yes,-106.5,40.2,1,36,0.07202216066482,15.8344104511762
TA,O22K,44,17,0.721311475409836,No,-149.7,60.5,0,190,0.249307479224377,12.8202533619615
TA,O23A,34,27,0.557377049180328,No,-105.9,40.2,0,48,0.0831024930747922,13.7648160109969
TA,O24A,18,43,0.295081967213115,No,-105.1,40.1,0,22,0.0498614958448753,13.2813163029376
TA,O25A,12,49,0.19672131147541,No,-104.1,40.1,0,15,0.03601108033241,9.54253753110027
TA,O26A,11,50,0.180327868852459,No,-103.3,40.2,0,13,0.0332409972299169,8.93379088912737
TA,O27A,19,42,0.311475409836066,Yes,-102.5,40.2,1,21,0.0498614958448753,10.7340462048781
TA,O28A,15,46,0.245901639344262,No,-101.8,40.1,0,16,0.0415512465373961,8.7667421583862
TA,O28M,41,20,0.672131147540984,No,-140.2,60.8,0,115,0.185595567867036,15.2455390487274
TA,O29A,15,46,0.245901639344262,No,-100.8,40.1,0,18,0.0415512465373961,10.7088962649004
TA,O29M,45,16,0.737704918032787,No,-138.6,60.3,0,104,0.171745152354571,14.3038045506976
TA,O30A,14,47,0.229508196721311,No,-100.1,40.2,0,14,0.0304709141274238,11.4438935614122
TA,O30N,43,18,0.704918032786885,No,-136.1,60.8,0,97,0.168975069252078,14.4047125542684
TA,O31A,12,49,0.19672131147541,No,-99.3,40.2,0,13,0.0277008310249307,9.4812262705212
TA,O32A,9,52,0.147540983606557,No,-98.3,40.3,0,9,0.0249307479224377,11.5489198436609
TA,O33A,14,47,0.229508196721311,No,-97.6,40.1,0,18,0.0304709141274238,12.7359323482775
TA,O34A,8,53,0.131147540983607,No,-96.7,40.2,0,9,0.0221606648199446,9.46818036627621
TA,O35A,9,52,0.147540983606557,No,-95.9,40.3,0,11,0.0193905817174515,9.2031401034248
TA,O36A,17,44,0.278688524590164,No,-95.0,40.1,0,32,0.0304709141274238,12.063265949758
TA,O37A,23,38,0.377049180327869,No,-94.1,40.2,0,40,0.0609418282548476,12.4729044782326
TA,O38A,12,49,0.19672131147541,No,-93.5,40.1,0,25,0.03601108033241,13.3881710513621
TA,O39A,12,49,0.19672131147541,No,-92.5,40.3,0,20,0.0304709141274238,13.8844958115515
TA,O40A,13,48,0.213114754098361,No,-91.9,40.1,0,21,0.0415512465373961,14.0818285599252
TA,O41A,15,46,0.245901639344262,No,-90.9,40.1,0,17,0.03601108033241,16.1271910364853
TA,O42A,11,50,0.180327868852459,No,-90.1,40.2,0,13,0.0277008310249307,17.5157144572536
TA,O43A,14,47,0.229508196721311,No,-89.3,40.3,0,17,0.038781163434903,16.6712165952403
TA,O44A,20,41,0.327868852459016,No,-88.5,40.2,0,22,0.0498614958448753,15.7760977537323
TA,O45A,13,48,0.213114754098361,No,-87.7,40.2,0,14,0.0332409972299169,15.5432211484556
TA,O47A,16,45,0.262295081967213,No,-86.2,40.2,0,16,0.03601108033241,16.731120200004
TA,O48A,29,32,0.475409836065574,No,-85.2,40.3,0,42,0.0775623268698061,15.7704088871051
TA,O48B,18,43,0.295081967213115,No,-85.2,40.3,0,21,0.0470914127423823,13.1596225067896
TA,O49A,16,45,0.262295081967213,No,-84.3,40.2,0,23,0.0470914127423823,17.2109136384451
TA,O50A,21,40,0.344262295081967,No,-83.6,40.1,0,32,0.07202216066482,15.8616730750233
TA,O51A,24,37,0.39344262295082,No,-82.6,40.1,0,33,0.07202216066482,13.8486441460915
TA,O52A,21,40,0.344262295081967,No,-81.8,40.1,0,27,0.0637119113573407,15.1841582892011
TA,O53A,35,26,0.573770491803279,No,-81.2,40.2,0,52,0.102493074792244,14.6811910886453
TA,O54A,14,47,0.229508196721311,No,-80.4,40.2,0,16,0.0415512465373961,16.0612881815236
TA,O55A,17,44,0.278688524590164,No,-79.3,40.2,0,21,0.0443213296398892,13.8531867998874
TA,O56A,35,26,0.573770491803279,No,-78.6,40.3,0,54,0.0914127423822715,14.3470708674172
TA,O57A,20,41,0.327868852459016,No,-77.6,40.2,0,31,0.0664819944598338,16.1945289062981
TA,O58A,20,41,0.327868852459016,No,-76.9,40.1,0,34,0.0692520775623269,16.1444390106705
TA,O59A,14,47,0.229508196721311,No,-76.2,40.3,0,26,0.0498614958448753,18.1475905580591
TA,O60A,20,41,0.327868852459016,No,-75.4,40.3,0,30,0.0637119113573407,16.8885209065683
TA,O61A,16,45,0.262295081967213,No,-74.6,40.1,0,23,0.0526315789473684,10.7166650107509
TA,P01C,13,48,0.213114754098361,No,-123.3,39.5,0,14,0.03601108033241,11.0716664519037
TA,P05C,14,47,0.229508196721311,No,-120.6,39.3,0,20,0.0443213296398892,14.3273550442354
TA,P06A,20,41,0.327868852459016,No,-119.9,39.7,0,31,0.0637119113573407,12.1856086340156
TA,P07A,13,48,0.213114754098361,No,-118.9,39.5,0,18,0.038781163434903,12.1244006611797
TA,P08A,16,45,0.262295081967213,No,-118.1,39.7,0,24,0.0498614958448753,10.3672085810789
